page_id,url,title,page_type,category,avg_views,avg_edits,words,creation_year,description
60780650,en.wikipedia.org/wiki/Antebellum_(film),Antebellum_(film),other,"arts, culture and entertainment",165709,28,1287,2019,2020 film by Gerard Bush and Christopher Renz
42640,en.wikipedia.org/wiki/Sandra_Day_O'Connor,Sandra_Day_O'Connor,biography,history and geography,84983,11,5595,2002,Associate Justice of the Supreme Court of the United States
19976579,en.wikipedia.org/wiki/Martin_D._Ginsburg,Martin_D._Ginsburg,biography,history and geography,48649,2,657,2008,American legal scholar
57653583,en.wikipedia.org/wiki/Away_(TV_series),Away_(TV_series),other,"arts, culture and entertainment",42961,10,632,2018,American drama television series
64511273,en.wikipedia.org/wiki/UFC_253,UFC_253,biography,sport,266528,70,653,2020,UFC mixed martial arts event in 2020
337629,en.wikipedia.org/wiki/Pat_Morita,Pat_Morita,biography,"arts, culture and entertainment",105954,8,1573,2003,American actor (1932-2005)
21913863,en.wikipedia.org/wiki/One_Flew_Over_the_Cuckoo's_Nest_(film),One_Flew_Over_the_Cuckoo's_Nest_(film),other,"arts, culture and entertainment",109904,12,2561,2001,1975 drama film based on the novel by Ken Kesey
91133,en.wikipedia.org/wiki/The_Karate_Kid,The_Karate_Kid,other,"arts, culture and entertainment",108538,15,2573,2002,1984 American martial arts romantic drama film directed by John G. Avildsen
4145377,en.wikipedia.org/wiki/People_of_Praise,People_of_Praise,other,"arts, culture and entertainment",21318,9,3237,2006,U.S. Christian covenanted community/fellowship
2032988,en.wikipedia.org/wiki/Jane_C._Ginsburg,Jane_C._Ginsburg,biography,history and geography,27403,1,306,2005,American legal scholar
62099964,en.wikipedia.org/wiki/The_Babysitter:_Killer_Queen,The_Babysitter:_Killer_Queen,other,"arts, culture and entertainment",205165,32,1136,2019,2020 American comedy horror film by McG
22090158,en.wikipedia.org/wiki/Jimmy_Butler,Jimmy_Butler,biography,sport,59922,18,2991,2009,American basketball player
2513256,en.wikipedia.org/wiki/Holland_Taylor,Holland_Taylor,biography,"arts, culture and entertainment",168978,7,1280,2005,American actress
2002497,en.wikipedia.org/wiki/Critical_race_theory,Critical_race_theory,other,history and geography,43083,8,3342,2005,theory analyzing the role of law in the maintenance of white supremacy
3493545,en.wikipedia.org/wiki/Victoria_Azarenka,Victoria_Azarenka,biography,sport,53634,13,10082,2005,Belarusian tennis player
438281,en.wikipedia.org/wiki/Eugene_Levy,Eugene_Levy,biography,"arts, culture and entertainment",146698,5,1306,2004,"Canadian actor, comedian and writer"
59237086,en.wikipedia.org/wiki/I'm_Thinking_of_Ending_Things,I'm_Thinking_of_Ending_Things,other,"arts, culture and entertainment",58097,19,1226,2018,2020 film by Charlie Kaufman
505670,en.wikipedia.org/wiki/Helen_Reddy,Helen_Reddy,biography,"arts, culture and entertainment",59575,8,4479,2004,"Australian singer, songwriter, and actress; naturalized American citizen"
27867215,en.wikipedia.org/wiki/James_Steven_Ginsburg,James_Steven_Ginsburg,biography,"arts, culture and entertainment",27787,1,624,2010,American record producer
58261181,en.wikipedia.org/wiki/Watts_family_murders,Watts_family_murders,biography,"arts, culture and entertainment",300172,31,1302,2018,murders by Chris Watts of his wife and daughters in Colorado in 2018
86700,en.wikipedia.org/wiki/Terry_Fox,Terry_Fox,biography,other,57501,3,5160,2002,"Canadian athlete, humanitarian, and cancer research activist"
46187,en.wikipedia.org/wiki/Lobotomy,Lobotomy,other,STEM,169594,8,6217,2002,neurosurgical operation
47247393,en.wikipedia.org/wiki/Jamal_Murray,Jamal_Murray,biography,sport,39743,9,1499,2015,Canadian basketball player
65267036,en.wikipedia.org/wiki/The_Social_Dilemma,The_Social_Dilemma,other,"arts, culture and entertainment",383092,44,1550,2020,2020 American docudrama film directed by Jeff Orlowski
522298,en.wikipedia.org/wiki/Robert_F._Kennedy_Jr.,Robert_F._Kennedy_Jr.,biography,history and geography,105098,13,7607,2004,American lawyer and environmental activist
216429,en.wikipedia.org/wiki/List_of_justices_of_the_Supreme_Court_of_the_United_States,List_of_justices_of_the_Supreme_Court_of_the_United_States,other,history and geography,131656,17,657,2003,Wikimedia list article
61446919,en.wikipedia.org/wiki/Alive_(2020_film),Alive_(2020_film),other,"arts, culture and entertainment",164170,18,1232,2019,2020 South Korean film
55716,en.wikipedia.org/wiki/Hua_Mulan,Hua_Mulan,biography,other,79561,12,1427,2002,legendary female warrior
45553677,en.wikipedia.org/wiki/Diogo_Jota,Diogo_Jota,biography,sport,38468,16,1278,2015,Portuguese association football player
49339459,en.wikipedia.org/wiki/Sarah_Levy,Sarah_Levy,biography,"arts, culture and entertainment",121267,1,185,2016,Canadian actress
92289,en.wikipedia.org/wiki/Hilary_Swank,Hilary_Swank,biography,"arts, culture and entertainment",127758,10,1897,2002,"American actress, film producer"
2531453,en.wikipedia.org/wiki/One_Flew_Over_the_Cuckoo's_Nest_(novel),One_Flew_Over_the_Cuckoo's_Nest_(novel),other,"arts, culture and entertainment",45188,4,1615,2005,novel by Ken Kesey
28719992,en.wikipedia.org/wiki/Barbara_Lagoa,Barbara_Lagoa,biography,history and geography,10384,4,845,2010,American judge
63700902,en.wikipedia.org/wiki/Dancing_with_the_Stars_(American_season_29),Dancing_with_the_Stars_(American_season_29),other,"arts, culture and entertainment",232326,333,839,2020,season of television series
15024,en.wikipedia.org/wiki/ISO_8601,ISO_8601,other,STEM,215190,10,3597,2001,"standards for dates, times and (recurring) time intervals"
64511363,en.wikipedia.org/wiki/UFC_Fight_Night:_Covington_vs._Woodley,UFC_Fight_Night:_Covington_vs._Woodley,biography,sport,148012,51,473,2020,UFC mixed martial arts event in 2020
10918072,en.wikipedia.org/wiki/Armenia,Armenia,other,history and geography,235516,16,11512,2001,sovereign state in the South Caucasus region of Eurasia
2176801,en.wikipedia.org/wiki/Martin_Kove,Martin_Kove,biography,"arts, culture and entertainment",40829,3,351,2005,American actor
65556480,en.wikipedia.org/wiki/Appointment_and_confirmation_to_the_Supreme_Court_of_the_United_States,Appointment_and_confirmation_to_the_Supreme_Court_of_the_United_States,other,STEM,37446,0,3284,2020,
517620,en.wikipedia.org/wiki/Tom_Seaver,Tom_Seaver,biography,sport,27348,9,3320,2004,American baseball player
17675606,en.wikipedia.org/wiki/The_Enola_Holmes_Mysteries,The_Enola_Holmes_Mysteries,other,"arts, culture and entertainment",21976,2,2050,2008,young adult fiction series by Nancy Springer
61900948,en.wikipedia.org/wiki/Rob_Garrison,Rob_Garrison,biography,"arts, culture and entertainment",76019,8,551,2019,American actor (1960-2019)
436753,en.wikipedia.org/wiki/Catherine_O'Hara,Catherine_O'Hara,biography,"arts, culture and entertainment",161433,6,1346,2004,"Canadian actress, writer and comedian"
62756948,en.wikipedia.org/wiki/72nd_Primetime_Emmy_Awards,72nd_Primetime_Emmy_Awards,other,"arts, culture and entertainment",83018,71,1153,2020,2020 American television programming awards
61314592,en.wikipedia.org/wiki/2020_US_Open_(tennis),2020_US_Open_(tennis),biography,sport,51780,70,4364,2019,2020 edition of the United States Open Tennis Championships
45525802,en.wikipedia.org/wiki/SoFi_Stadium,SoFi_Stadium,other,sport,133160,25,3500,2015,"sports stadium in Inglewood, California, home of the Los Angeles Rams and Los Angeles Chargers"
64376681,en.wikipedia.org/wiki/Bigg_Boss_(Telugu_season_4),Bigg_Boss_(Telugu_season_4),other,"arts, culture and entertainment",274917,523,1976,2020,reality TV game show – Telugu language
179286,en.wikipedia.org/wiki/Flag_of_Scotland,Flag_of_Scotland,other,history and geography,164066,4,4086,2003,National flag of Scotland
66655996,en.wikipedia.org/wiki/V_(film),V_(film),other,"arts, culture and entertainment",56135,,2089,2021,
48606351,en.wikipedia.org/wiki/Bam_Adebayo,Bam_Adebayo,biography,sport,30028,6,993,2015,American basketball player
1160467,en.wikipedia.org/wiki/Gale_Sayers,Gale_Sayers,biography,sport,33235,6,3514,2004,American professional football player
19487297,en.wikipedia.org/wiki/S._P._Charan,S._P._Charan,biography,"arts, culture and entertainment",11712,5,781,2008,"Indian actor, singer, film producer"
449715,en.wikipedia.org/wiki/Afghan_Girl,Afghan_Girl,biography,other,41755,6,1035,2004,famous 1985 cover photograph on National Geographic magazine
61416573,en.wikipedia.org/wiki/Genshin_Impact,Genshin_Impact,other,internet and game,177614,49,3750,2019,2020 free-to-play action role-playing video game
16310143,en.wikipedia.org/wiki/List_of_The_Karate_Kid_characters,List_of_The_Karate_Kid_characters,other,"arts, culture and entertainment",30755,17,19514,2008,Wikimedia list article
2095829,en.wikipedia.org/wiki/Sonia_Sotomayor,Sonia_Sotomayor,biography,history and geography,93394,5,11750,2005,U.S. Supreme Court Justice
320781,en.wikipedia.org/wiki/Anne_Heche,Anne_Heche,biography,"arts, culture and entertainment",121256,6,4215,2003,American actress
47622225,en.wikipedia.org/wiki/Bryson_DeChambeau,Bryson_DeChambeau,biography,sport,37551,10,1772,2015,American professional golfer
6322029,en.wikipedia.org/wiki/Goldfinger_(film),Goldfinger_(film),other,"arts, culture and entertainment",57656,7,5335,2006,1964 film by Guy Hamilton
983398,en.wikipedia.org/wiki/Road_Warrior_Animal,Road_Warrior_Animal,biography,"arts, culture and entertainment",31684,7,3057,2004,American professional wrestler
18514671,en.wikipedia.org/wiki/Roblox,Roblox,other,internet and game,130488,22,2262,2008,2006 MMORPG
58755443,en.wikipedia.org/wiki/Tanner_Buchanan,Tanner_Buchanan,biography,"arts, culture and entertainment",32617,4,152,2018,American actor
6173788,en.wikipedia.org/wiki/Mary_Mouser,Mary_Mouser,biography,"arts, culture and entertainment",25885,2,397,2006,actress
4532553,en.wikipedia.org/wiki/Gavin_McInnes,Gavin_McInnes,biography,internet and game,87253,32,3681,2006,Canadian writer
65415792,en.wikipedia.org/wiki/Louis_Partridge,Louis_Partridge,biography,other,247917,174,80,2020,British actor
15909999,en.wikipedia.org/wiki/Erik_Spoelstra,Erik_Spoelstra,biography,sport,33954,5,1624,2008,American basketball head coach
1928850,en.wikipedia.org/wiki/John_Roberts,John_Roberts,biography,history and geography,108651,20,5229,2005,Chief Justice of the United States
28725139,en.wikipedia.org/wiki/Payal_Ghosh,Payal_Ghosh,biography,"arts, culture and entertainment",11885,2,445,2010,Indian actress
58136353,en.wikipedia.org/wiki/Cordae,Cordae,biography,"arts, culture and entertainment",39345,18,1351,2018,American rapper
54070190,en.wikipedia.org/wiki/Paulo_Costa_(fighter),Paulo_Costa_(fighter),biography,sport,70660,13,863,2017,Brazilian mixed martial arts fighter
66646588,en.wikipedia.org/wiki/The_Third_Day_(miniseries),The_Third_Day_(miniseries),other,"arts, culture and entertainment",112160,,545,2021,
62900548,en.wikipedia.org/wiki/Des_(TV_series),Des_(TV_series),other,"arts, culture and entertainment",174304,6,237,2020,British television series
37339718,en.wikipedia.org/wiki/Katherine_Ryan,Katherine_Ryan,biography,"arts, culture and entertainment",79986,8,914,2012,Canadian-Irish comedian
39755766,en.wikipedia.org/wiki/Alexander_Zverev,Alexander_Zverev,biography,sport,41343,30,6388,2013,German tennis player
22376859,en.wikipedia.org/wiki/Aya_Cash,Aya_Cash,biography,"arts, culture and entertainment",35570,3,484,2009,American actress
52506938,en.wikipedia.org/wiki/Microsoft_Teams,Microsoft_Teams,other,internet and game,90383,7,1055,2016,team collaboration application
20396,en.wikipedia.org/wiki/Michael_Schumacher,Michael_Schumacher,biography,sport,231090,21,10785,2001,German racing driver
59180021,en.wikipedia.org/wiki/Devdutt_Padikkal,Devdutt_Padikkal,biography,sport,36517,11,283,2018,Indian cricketer
18527279,en.wikipedia.org/wiki/Samara_Weaving,Samara_Weaving,biography,history and geography,85570,6,890,2008,"Australian actress, model"
58624529,en.wikipedia.org/wiki/2020_Indian_Premier_League,2020_Indian_Premier_League,biography,sport,88502,39,940,2018,13th edition of the Indian Premier League
64776868,en.wikipedia.org/wiki/2020_US_Open_–_Men's_Singles,2020_US_Open_–_Men's_Singles,other,sport,125343,228,691,2020,tennis tournament
346029,en.wikipedia.org/wiki/Steve_Nash,Steve_Nash,biography,sport,110407,12,7094,2003,Canadian professional basketball player
59082207,en.wikipedia.org/wiki/WandaVision,WandaVision,other,"arts, culture and entertainment",115050,40,10605,2018,2021 American streaming television miniseries
52003986,en.wikipedia.org/wiki/Kai_Havertz,Kai_Havertz,biography,sport,41999,16,1337,2016,German association football player
936509,en.wikipedia.org/wiki/Rachael_Stirling,Rachael_Stirling,biography,"arts, culture and entertainment",45022,2,910,2004,British actress
60750832,en.wikipedia.org/wiki/2020_French_Open,2020_French_Open,biography,sport,51553,47,3405,2019,2020 edition of the French Open tennis competition
309415,en.wikipedia.org/wiki/Charles_Bronson_(prisoner),Charles_Bronson_(prisoner),biography,other,83650,8,4312,2003,English criminal
16095,en.wikipedia.org/wiki/Jimi_Hendrix,Jimi_Hendrix,biography,"arts, culture and entertainment",277479,10,12078,2001,"American guitarist, singer and songwriter"
27159,en.wikipedia.org/wiki/Sherlock_Holmes,Sherlock_Holmes,other,"arts, culture and entertainment",193783,9,8695,2001,fictional private detective created by Arthur Conan Doyle
51439449,en.wikipedia.org/wiki/Annie_Murphy,Annie_Murphy,biography,"arts, culture and entertainment",78044,6,777,2016,Canadian actress
531524,en.wikipedia.org/wiki/Jo_Jorgensen,Jo_Jorgensen,biography,history and geography,62035,10,1021,2004,"American politician, 2020 Libertarian Party presidential candidate"
334652,en.wikipedia.org/wiki/Rachael_Leigh_Cook,Rachael_Leigh_Cook,biography,"arts, culture and entertainment",97852,4,971,2003,"American actress, model, and producer"
11975908,en.wikipedia.org/wiki/Zohra_Sehgal,Zohra_Sehgal,biography,other,17214,3,1783,2007,Indian actress and choreographer
2093225,en.wikipedia.org/wiki/Elena_Kagan,Elena_Kagan,biography,history and geography,73682,12,4902,2005,Associate Justice of the Supreme Court of the United States
537020,en.wikipedia.org/wiki/Charlie_Kaufman,Charlie_Kaufman,biography,"arts, culture and entertainment",46876,6,2443,2004,American screenwriter
55720,en.wikipedia.org/wiki/Mulan_(1998_film),Mulan_(1998_film),other,"arts, culture and entertainment",100554,7,5121,2002,1998 American animated musical action-comedy-drama film produced by Walt Disney Feature Animation
503169,en.wikipedia.org/wiki/John_List,John_List,biography,other,42877,5,2203,2004,American mass murderer
2054561,en.wikipedia.org/wiki/Dancing_with_the_Stars_(American_TV_series),Dancing_with_the_Stars_(American_TV_series),other,"arts, culture and entertainment",116824,47,4190,2005,U.S. TV show
897229,en.wikipedia.org/wiki/Dean_Jones_(cricketer),Dean_Jones_(cricketer),biography,sport,14435,4,1559,2004,"Australian cricketer, commentator, and coach"
61533421,en.wikipedia.org/wiki/After_We_Collided,After_We_Collided,other,"arts, culture and entertainment",159931,36,1422,2019,2020 film directed by Roger Kumble
61478429,en.wikipedia.org/wiki/Criminal:_UK,Criminal:_UK,other,"arts, culture and entertainment",74899,10,357,2019,British police procedural anthology series
57445,en.wikipedia.org/wiki/Thurgood_Marshall,Thurgood_Marshall,biography,history and geography,103643,4,2807,2002,Associate Justice of the United States Supreme Court (1908-1993)
168850,en.wikipedia.org/wiki/Stephen_Breyer,Stephen_Breyer,biography,history and geography,56180,9,3590,2003,Associate Justice of the Supreme Court of the United States
9361524,en.wikipedia.org/wiki/Anurag_Kashyap,Anurag_Kashyap,biography,"arts, culture and entertainment",108901,15,3924,2007,"Indian film director, producer and screenwriter"
57843524,en.wikipedia.org/wiki/2020_Tour_de_France,2020_Tour_de_France,other,sport,29453,19,8070,2018,"2020 edition of the Tour de France, the cycling race."
2005574,en.wikipedia.org/wiki/Cherry_Jones,Cherry_Jones,biography,"arts, culture and entertainment",97078,4,797,2005,American actress
49442238,en.wikipedia.org/wiki/Merrick_Garland_Supreme_Court_nomination,Merrick_Garland_Supreme_Court_nomination,biography,history and geography,25707,9,4399,2016,Merrick Garland Supreme Court nomination
32745,en.wikipedia.org/wiki/Venus,Venus,other,STEM,166400,15,7733,2001,"telluric planet, second-closest to the Sun"
64985631,en.wikipedia.org/wiki/Aashram,Aashram,other,"arts, culture and entertainment",19631,46,372,2020,Indian crime drama web series
4501180,en.wikipedia.org/wiki/Robert_Hansen,Robert_Hansen,biography,other,63886,5,1788,2006,American serial killer
60055695,en.wikipedia.org/wiki/The_Haunting_of_Bly_Manor,The_Haunting_of_Bly_Manor,other,"arts, culture and entertainment",352314,27,601,2019,television series
26496842,en.wikipedia.org/wiki/Eddie_Van_Halen,Eddie_Van_Halen,biography,"arts, culture and entertainment",153451,23,2668,2002,American rock musician
1328340,en.wikipedia.org/wiki/Harshad_Mehta,Harshad_Mehta,biography,history and geography,125734,10,1546,2004,Indian stockbroker
65429917,en.wikipedia.org/wiki/Borat_Subsequent_Moviefilm,Borat_Subsequent_Moviefilm,other,"arts, culture and entertainment",1110014,542,4068,2020,2020 film sequel to 2006's Borat! Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan
61327392,en.wikipedia.org/wiki/The_Queen's_Gambit_(miniseries),The_Queen's_Gambit_(miniseries),other,"arts, culture and entertainment",915634,45,2495,2019,2020 miniseries on Netflix
58786992,en.wikipedia.org/wiki/Mirzapur_(TV_series),Mirzapur_(TV_series),other,"arts, culture and entertainment",241288,36,2393,2018,Indian Web Series
306217,en.wikipedia.org/wiki/Chicago_Seven,Chicago_Seven,other,history and geography,65761,3,4699,2003,Protesters against the Vietnam War
58411201,en.wikipedia.org/wiki/Emily_in_Paris,Emily_in_Paris,other,"arts, culture and entertainment",149826,19,1269,2018,American comedy-drama television series
65738800,en.wikipedia.org/wiki/2020_Nagorno-Karabakh_conflict,2020_Nagorno-Karabakh_conflict,other,"arts, culture and entertainment",618973,,16752,2020,
127590,en.wikipedia.org/wiki/Van_Halen,Van_Halen,biography,"arts, culture and entertainment",129525,12,8187,2002,American heavy metal band
58909381,en.wikipedia.org/wiki/The_Trial_of_the_Chicago_7,The_Trial_of_the_Chicago_7,other,"arts, culture and entertainment",47923,31,2639,2018,2020 film by Aaron Sorkin
40342921,en.wikipedia.org/wiki/Kristen_Welker,Kristen_Welker,biography,"arts, culture and entertainment",51381,2,317,2013,American television journalist
5574594,en.wikipedia.org/wiki/Borat,Borat,other,"arts, culture and entertainment",108143,14,5302,2006,2006 mockumentary comedy film directed by Larry Charles
65643570,en.wikipedia.org/wiki/Maria_Bakalova,Maria_Bakalova,biography,"arts, culture and entertainment",713867,20,351,2020,Bulgarian actress
49574,en.wikipedia.org/wiki/Abbie_Hoffman,Abbie_Hoffman,biography,"arts, culture and entertainment",65770,5,2926,2002,American political and social activist (1936-1989)
61253857,en.wikipedia.org/wiki/Hubie_Halloween,Hubie_Halloween,other,"arts, culture and entertainment",127637,32,1339,2019,American comedy film
63518274,en.wikipedia.org/wiki/Hell_in_a_Cell_(2020),Hell_in_a_Cell_(2020),other,"arts, culture and entertainment",149052,99,2847,2020,2020 WWE pay-per-view and network event
924224,en.wikipedia.org/wiki/Tom_Hayden,Tom_Hayden,biography,history and geography,56652,5,2610,2004,Ammerican political and social activist
745601,en.wikipedia.org/wiki/Valerie_Bertinelli,Valerie_Bertinelli,biography,"arts, culture and entertainment",107149,4,752,2004,actress
7781782,en.wikipedia.org/wiki/Wolfgang_Van_Halen,Wolfgang_Van_Halen,biography,"arts, culture and entertainment",55788,3,859,2006,American bass guitarist
64671950,en.wikipedia.org/wiki/UFC_254,UFC_254,biography,sport,297453,90,905,2020,UFC mixed martial arts event in 2020
65475424,en.wikipedia.org/wiki/Scam_1992,Scam_1992,other,"arts, culture and entertainment",876635,108,2024,2020,2020 Indian Web Television series
59056554,en.wikipedia.org/wiki/Rebecca_(2020_film),Rebecca_(2020_film),other,"arts, culture and entertainment",342998,9,1118,2018,2020 film directed by Ben Wheatley
65345615,en.wikipedia.org/wiki/American_Murder:_The_Family_Next_Door,American_Murder:_The_Family_Next_Door,other,"arts, culture and entertainment",322662,10,207,2020,2020 true crime documentary film
64841087,en.wikipedia.org/wiki/Bigg_Boss_(Hindi_season_14),Bigg_Boss_(Hindi_season_14),other,"arts, culture and entertainment",184603,163,348,2019,Indian reality show
316095,en.wikipedia.org/wiki/Billy_Beane,Billy_Beane,biography,sport,130809,4,1977,2003,American professional baseball player and current front office executive
642080,en.wikipedia.org/wiki/Three_Red_Banners,Three_Red_Banners,other,history and geography,17973,0,236,2004,Movement in Mao-era China
4010984,en.wikipedia.org/wiki/Neha_Kakkar,Neha_Kakkar,biography,"arts, culture and entertainment",152766,33,4775,2006,Indian playback singer
53974686,en.wikipedia.org/wiki/Carlo_Acutis,Carlo_Acutis,biography,"arts, culture and entertainment",29835,8,1056,2017,Blessed of the Catholic Church
264319,en.wikipedia.org/wiki/David_Lee_Roth,David_Lee_Roth,biography,"arts, culture and entertainment",85892,9,3720,2003,"American musician, singer, songwriter, actor, author, artist, radio personality; lead singer of Van Halen"
3476086,en.wikipedia.org/wiki/Conchata_Ferrell,Conchata_Ferrell,biography,"arts, culture and entertainment",51195,5,660,2005,American actress
406859,en.wikipedia.org/wiki/2008_United_States_presidential_election,2008_United_States_presidential_election,other,history and geography,142834,18,8897,2003,56th quadrennial U.S. presidential election
57278702,en.wikipedia.org/wiki/Sean_Conley,Sean_Conley,biography,STEM,17018,7,1059,2018,American former US Navy officer who is the Physician to the President
16058924,en.wikipedia.org/wiki/Oliver_Jackson-Cohen,Oliver_Jackson-Cohen,biography,"arts, culture and entertainment",56173,3,589,2008,English actor and model
240335,en.wikipedia.org/wiki/The_Turn_of_the_Screw,The_Turn_of_the_Screw,other,"arts, culture and entertainment",51924,4,3386,2003,novella by Henry James
61079,en.wikipedia.org/wiki/Bobby_Seale,Bobby_Seale,biography,history and geography,41915,5,1980,2002,American activist
56194341,en.wikipedia.org/wiki/End_SARS,End_SARS,other,history and geography,37177,25,6037,2018,social movement against police brutality in Nigeria
48752022,en.wikipedia.org/wiki/Charlie_McDowell,Charlie_McDowell,biography,"arts, culture and entertainment",64561,3,403,2015,American film director
1259759,en.wikipedia.org/wiki/Rebecca_(novel),Rebecca_(novel),other,"arts, culture and entertainment",51873,7,3286,2004,novel by Daphne du Maurier
59688192,en.wikipedia.org/wiki/The_Witches_(2020_film),The_Witches_(2020_film),other,"arts, culture and entertainment",93108,34,1687,2019,2020 American-Mexican co-production film by Robert Zemeckis
2620274,en.wikipedia.org/wiki/Jeffrey_Toobin,Jeffrey_Toobin,biography,"arts, culture and entertainment",39324,7,1019,2005,American lawyer and author
57852081,en.wikipedia.org/wiki/Ashley_Park_(actress),Ashley_Park_(actress),biography,"arts, culture and entertainment",38370,4,1351,2018,American actress
679842,en.wikipedia.org/wiki/Ram_Vilas_Paswan,Ram_Vilas_Paswan,biography,other,31309,6,1286,2004,Indian politician
32009,en.wikipedia.org/wiki/2000_United_States_presidential_election,2000_United_States_presidential_election,other,history and geography,109652,19,6317,2001,54th quadrennial U.S. presidential election
66075842,en.wikipedia.org/wiki/The_Undoing_(miniseries),The_Undoing_(miniseries),other,"arts, culture and entertainment",149677,,810,2020,
18890,en.wikipedia.org/wiki/Microsoft_Windows,Microsoft_Windows,other,"arts, culture and entertainment",217013,9,4989,2001,"family of operating systems produced for personal computers, servers, smartphones and embedded devices"
52435000,en.wikipedia.org/wiki/2020_New_Zealand_general_election,2020_New_Zealand_general_election,other,history and geography,94121,28,6738,2016,October 2020 parliamentary election in New Zealand
4695860,en.wikipedia.org/wiki/Nagorno-Karabakh_conflict,Nagorno-Karabakh_conflict,biography,history and geography,32826,11,5238,2006,ethnic conflict between the Republic of Armenia and Azerbaijan
58101763,en.wikipedia.org/wiki/Fargo_(season_4),Fargo_(season_4),other,"arts, culture and entertainment",78330,12,538,2018,season of American television series
180232,en.wikipedia.org/wiki/Alex_Van_Halen,Alex_Van_Halen,biography,"arts, culture and entertainment",29934,4,924,2003,"American musician, rock drummer"
216114,en.wikipedia.org/wiki/Jerry_Rubin,Jerry_Rubin,biography,"arts, culture and entertainment",24331,3,3452,2003,American activist
1297662,en.wikipedia.org/wiki/2004_United_States_presidential_election,2004_United_States_presidential_election,other,history and geography,91667,12,5120,2003,55th quadrennial U.S. presidential election
63880436,en.wikipedia.org/wiki/The_Masked_Singer_(American_season_4),The_Masked_Singer_(American_season_4),other,"arts, culture and entertainment",279132,160,665,2020,fourth season of the American reality singing competition
652512,en.wikipedia.org/wiki/Jason_Connery,Jason_Connery,biography,"arts, culture and entertainment",72451,3,444,2004,British actor
527135,en.wikipedia.org/wiki/Louise_Glück,Louise_Glück,biography,"arts, culture and entertainment",13348,4,2855,2004,American poet
607618,en.wikipedia.org/wiki/Dustin_Diamond,Dustin_Diamond,biography,"arts, culture and entertainment",57236,1,1172,2004,"American actor, musician, director, and stand-up comedian"
216137,en.wikipedia.org/wiki/Julius_Hoffman,Julius_Hoffman,biography,history and geography,16108,2,775,2003,American judge
65220,en.wikipedia.org/wiki/Nagorno-Karabakh,Nagorno-Karabakh,biography,history and geography,44403,5,3605,2002,region in the South Caucasus
5680,en.wikipedia.org/wiki/CEO,CEO,other,"arts, culture and entertainment",64454,0,1265,2001,
15933140,en.wikipedia.org/wiki/The_Queen's_Gambit_(novel),The_Queen's_Gambit_(novel),other,"arts, culture and entertainment",43893,1,792,2008,1983 book by Walter Tevis
52135003,en.wikipedia.org/wiki/YouTube_Music,YouTube_Music,other,internet and game,78718,8,818,2016,music streaming website and app
6977148,en.wikipedia.org/wiki/Sokushinbutsu,Sokushinbutsu,other,"arts, culture and entertainment",25122,2,797,2006,Buddhist mummy
51838558,en.wikipedia.org/wiki/Iga_Świątek,Iga_Świątek,biography,sport,16463,20,2933,2016,Polish tennis player
9845,en.wikipedia.org/wiki/JavaScript,JavaScript,other,"arts, culture and entertainment",309361,29,3479,2001,programming language
20640,en.wikipedia.org/wiki/MacOS,MacOS,other,"arts, culture and entertainment",165149,16,7463,2001,"operating system for Apple computers, launched in 2001 as Mac OS X"
16161443,en.wikipedia.org/wiki/IOS,IOS,other,"arts, culture and entertainment",572228,16,8629,2008,mobile operating system by Apple
61429331,en.wikipedia.org/wiki/2020_Bihar_Legislative_Assembly_election,2020_Bihar_Legislative_Assembly_election,other,history and geography,135828,131,2923,2019,Bihar state assembly election 2020
3112996,en.wikipedia.org/wiki/The_Witches_(1990_film),The_Witches_(1990_film),other,"arts, culture and entertainment",38004,8,1674,2005,1990 comedy and fantasy film directed by Nicolas Roeg
8525956,en.wikipedia.org/wiki/Emily_Hampshire,Emily_Hampshire,biography,"arts, culture and entertainment",83743,6,541,2006,Canadian actress
403227,en.wikipedia.org/wiki/The_Nightmare_Before_Christmas,The_Nightmare_Before_Christmas,other,"arts, culture and entertainment",103250,13,5076,2003,1993 animated film directed by Henry Selick
293524,en.wikipedia.org/wiki/Beetlejuice,Beetlejuice,other,"arts, culture and entertainment",117127,17,3801,2003,1988 film by Tim Burton
44382466,en.wikipedia.org/wiki/YouTube_Premium,YouTube_Premium,other,internet and game,111830,21,1385,2014,paid streaming subscription service
4125323,en.wikipedia.org/wiki/Sucheta_Dalal,Sucheta_Dalal,biography,other,23167,2,368,2006,Indian journalist
16642,en.wikipedia.org/wiki/Kazakhstan,Kazakhstan,other,other,252742,20,14639,2001,sovereign state in Eastern Europe and Central Asia
33039125,en.wikipedia.org/wiki/Susan_Wojcicki,Susan_Wojcicki,biography,internet and game,86508,14,1084,2011,CEO of YouTube
13825510,en.wikipedia.org/wiki/Eijaz_Khan,Eijaz_Khan,biography,"arts, culture and entertainment",31221,5,213,2007,Indian actor
40571,en.wikipedia.org/wiki/1984_United_States_presidential_election,1984_United_States_presidential_election,other,history and geography,71791,9,3839,2002,50th quadrennial U.S. presidential election
39529,en.wikipedia.org/wiki/1992_United_States_presidential_election,1992_United_States_presidential_election,other,history and geography,78497,10,6075,2002,52nd quadrennial U.S. presidential election
14187,en.wikipedia.org/wiki/Henry_VIII,Henry_VIII,biography,history and geography,66725,10,11522,2001,King of England from 1509 until 1547
